list-idl-m,12,2,1,72,550580,7646
list-i-m,12,4,1,144,449263,3119
list-d-m,12,4,1,144,426573,2962
list-l-m,12,4,1,144,488012,3388
list-id-m,12,4,1,144,472104,3278
list-il-m,12,4,1,144,883438,6134
list-dl-m,12,4,1,144,857843,5957
list-idl-m,12,4,1,144,994433,6905
list-i-m,12,8,1,288,754164,2618
list-d-m,12,8,1,288,695879,2416
list-l-m,12,8,1,288,1316420,4570
list-id-m,12,8,1,288,909568,3158
list-il-m,12,8,1,288,1839877,6388
list-dl-m,12,8,1,288,1701000,5906
list-idl-m,12,8,1,288,2217662,7700
list-i-m,12,16,1,576,1448185,2514
list-d-m,12,16,1,576,1491208,2588
list-l-m,12,16,1,576,4858351,8434
list-id-m,12,16,1,576,1632676,2834
list-il-m,12,16,1,576,4955766,8603
list-dl-m,12,16,1,576,3860801,6702
list-idl-m,12,16,1,576,5799483,10068
list-i-m,12,32,1,1152,2826740,2453
list-d-m,12,32,1,1152,3122036,2710
list-l-m,12,32,1,1152,13203419,11461
list-id-m,12,32,1,1152,2860649,2483
list-il-m,12,32,1,1152,19549867,16970
list-dl-m,12,32,1,1152,17049523,14799
list-idl-m,12,32,1,1152,18058911,15676
list-i-s,2,1,1,6,171253,28542
list-d-s,2,1,1,6,152642,25440
list-l-s,2,1,1,6,166997,27832
list-id-s,2,1,1,6,147162,24527
list-il-s,2,1,1,6,203754,33959
list-dl-s,2,1,1,6,170899,28483
list-idl-s,2,1,1,6,144297,24049
list-i-s,2,2,1,12,168656,14054
list-d-s,2,2,1,12,118983,9915
list-l-s,2,2,1,12,152297,12691
list-id-s,2,2,1,12,163632,13636
list-il-s,2,2,1,12,143538,11961
list-dl-s,2,2,1,12,167774,13981
list-idl-s,2,2,1,12,131954,10996
list-i-s,2,4,1,24,166291,6928
list-d-s,2,4,1,24,167541,6980
list-l-s,2,4,1,24,150671,6277
list-id-s,2,4,1,24,167461,6977
list-il-s,2,4,1,24,148200,6175
list-dl-s,2,4,1,24,165000,6875
list-idl-s,2,4,1,24,137016,5709
list-i-s,2,8,1,48,175301,3652
list-d-s,2,8,1,48,149839,3121
list-l-s,2,8,1,48,172940,3602
list-id-s,2,8,1,48,167724,3494
list-il-s,2,8,1,48,189923,3956
list-dl-s,2,8,1,48,182459,3801
list-idl-s,2,8,1,48,198686,4139
list-i-s,2,16,1,96,187845,1956
list-d-s,2,16,1,96,162796,1695
list-l-s,2,16,1,96,259801,2706
list-id-s,2,16,1,96,188492,1963
list-il-s,2,16,1,96,338765,3528
list-dl-s,2,16,1,96,331974,3458
list-idl-s,2,16,1,96,374331,3899
list-i-s,2,32,1,192,208403,1085
list-d-s,2,32,1,192,236717,1232
list-l-s,2,32,1,192,683983,3562
list-id-s,2,32,1,192,254918,1327
list-il-s,2,32,1,192,767556,3997
list-dl-s,2,32,1,192,1326524,6908
list-idl-s,2,32,1,192,805873,4197
list-i-s,4,1,1,12,199926,16660
list-d-s,4,1,1,12,217037,18086
list-l-s,4,1,1,12,222479,18539
list-id-s,4,1,1,12,182492,15207
list-il-s,4,1,1,12,222890,18574
list-dl-s,4,1,1,12,202768,16897
list-idl-s,4,1,1,12,169907,14158
list-i-s,4,2,1,24,196846,8201
list-d-s,4,2,1,24,187597,7816
list-l-s,4,2,1,24,183752,7656
list-id-s,4,2,1,24,187951,7831
list-il-s,4,2,1,24,172125,7171
list-dl-s,4,2,1,24,197666,8236
list-idl-s,4,2,1,24,260372,10848
list-i-s,4,4,1,48,188996,3937
list-d-s,4,4,1,48,181314,3777
list-l-s,4,4,1,48,265678,5534
list-id-s,4,4,1,48,207110,4314
list-il-s,4,4,1,48,277835,5788
list-dl-s,4,4,1,48,223706,4660
list-idl-s,4,4,1,48,205862,4288
list-i-s,4,8,1,96,195177,2033
list-d-s,4,8,1,96,195798,2039
list-l-s,4,8,1,96,427145,4449
list-id-s,4,8,1,96,230945,2405
list-il-s,4,8,1,96,379476,3952
list-dl-s,4,8,1,96,387320,4034
list-idl-s,4,8,1,96,383418,3993
list-i-s,4,16,1,192,298056,1552
list-d-s,4,16,1,192,259132,1349
list-l-s,4,16,1,192,628667,3274
list-id-s,4,16,1,192,343699,1790
list-il-s,4,16,1,192,727172,3787
list-dl-s,4,16,1,192,805668,4196
list-idl-s,4,16,1,192,995814,5186
list-i-s,4,32,1,384,362202,943
list-d-s,4,32,1,384,395136,1029
list-l-s,4,32,1,384,2013363,5243
list-id-s,4,32,1,384,539237,1404
list-il-s,4,32,1,384,2361688,6150
list-dl-s,4,32,1,384,2106062,5484
list-idl-s,4,32,1,384,2243759,5843
list-i-s,8,1,1,24,347935,14497
list-d-s,8,1,1,24,1556512,64854
list-l-s,8,1,1,24,345186,14382
list-id-s,8,1,1,24,347416,14475
list-il-s,8,1,1,24,481277,20053
list-dl-s,8,1,1,24,354024,14751
list-idl-s,8,1,1,24,348241,14510
list-i-s,8,2,1,48,364111,7585
list-d-s,8,2,1,48,290406,6050
list-l-s,8,2,1,48,330049,6876
list-id-s,8,2,1,48,348088,7251
list-il-s,8,2,1,48,409241,8525
list-dl-s,8,2,1,48,302231,6296
list-idl-s,8,2,1,48,388989,8103
list-i-s,8,4,1,96,348365,3628
list-d-s,8,4,1,96,362404,3775
list-l-s,8,4,1,96,338885,3530
list-id-s,8,4,1,96,409452,4265
list-il-s,8,4,1,96,433369,4514
list-dl-s,8,4,1,96,881458,9181
list-idl-s,8,4,1,96,534294,5565
list-i-s,8,8,1,192,394188,2053
list-d-s,8,8,1,192,398145,2073
list-l-s,8,8,1,192,627074,3266
list-id-s,8,8,1,192,345002,1796
list-il-s,8,8,1,192,636081,3312
list-dl-s,8,8,1,192,825941,4301
list-idl-s,8,8,1,192,649748,3384
list-i-s,8,16,1,384,496333,1292
list-d-s,8,16,1,384,495381,1290
list-l-s,8,16,1,384,2063676,5374
list-id-s,8,16,1,384,587809,1530
list-il-s,8,16,1,384,2233788,5817
list-dl-s,8,16,1,384,1908359,4969
list-idl-s,8,16,1,384,1817172,4732
list-i-s,8,32,1,768,768731,1000
list-d-s,8,32,1,768,903358,1176
list-l-s,8,32,1,768,5571112,7254
list-id-s,8,32,1,768,990675,1289
list-il-s,8,32,1,768,7099436,9244
list-dl-s,8,32,1,768,6450823,8399
list-idl-s,8,32,1,768,6408106,8343
list-i-s,12,1,1,36,508078,14113
list-d-s,12,1,1,36,543859,15107
list-l-s,12,1,1,36,484758,13465
list-id-s,12,1,1,36,444764,12354
list-il-s,12,1,1,36,423568,11765
list-dl-s,12,1,1,36,398770,11076
list-idl-s,12,1,1,36,444112,12336
list-i-s,12,2,1,72,415424,5769
list-d-s,12,2,1,72,445473,6187
list-l-s,12,2,1,72,444935,6179
list-id-s,12,2,1,72,468707,6509
list-il-s,12,2,1,72,497475,6909
list-dl-s,12,2,1,72,421843,5858
list-idl-s,12,2,1,72,478305,6643
list-i-s,12,4,1,144,493789,3429
list-d-s,12,4,1,144,459882,3193
list-l-s,12,4,1,144,501220,3480
list-id-s,12,4,1,144,466988,3242
list-il-s,12,4,1,144,1733727,12039
list-dl-s,12,4,1,144,508597,3531
list-idl-s,12,4,1,144,553956,3846
list-i-s,12,8,1,288,448065,1555
list-d-s,12,8,1,288,573737,1992
list-l-s,12,8,1,288,1110909,3857
list-id-s,12,8,1,288,515118,1788
list-il-s,12,8,1,288,894346,3105
list-dl-s,12,8,1,288,951912,3305
list-idl-s,12,8,1,288,1547021,5371
list-i-s,12,16,1,576,635964,1104
list-d-s,12,16,1,576,682459,1184
list-l-s,12,16,1,576,2640657,4584
list-id-s,12,16,1,576,857427,1488
list-il-s,12,16,1,576,3988139,6923
list-dl-s,12,16,1,576,3988894,6925
list-idl-s,12,16,1,576,3940556,6841
list-i-s,12,32,1,1152,1344092,1166
list-d-s,12,32,1,1152,1319463,1145
list-l-s,12,32,1,1152,13565097,11775
list-id-s,12,32,1,1152,1684586,1462
list-il-s,12,32,1,1152,14316962,12427
list-dl-s,12,32,1,1152,8648953,7507
list-idl-s,12,32,1,1152,15105128,13112
list-none-m,1,1000,1,3000,8039899,2679
list-none-s,1,1000,1,3000,8072835,2690
list-none-m,2,1000,1,6000,39780149,6630
list-none-s,2,1000,1,6000,15276430,2546
list-none-m,4,1000,1,12000,120976766,10081
list-none-s,4,1000,1,12000,31629239,2635
list-none-m,8,1000,1,24000,394059808,16419
list-none-s,8,1000,1,24000,144855857,6035
list-none-m,12,1000,1,36000,959756204,26659
list-none-s,12,1000,1,36000,439567726,12210
list-none-m,16,1000,1,48000,1505686726,31368
list-none-s,16,1000,1,48000,1620091341,33751
list-none-m,24,1000,1,72000,3433711275,47690
list-none-s,24,1000,1,72000,6189331895,85962
